alpha,delta,u,g,r,i,z,redshift,label
0.41357321190051793,-0.4780128527761099,-0.6390202888123636,-0.0650292005651984,0.3559572594126768,0.6165259885781467,0.668745656503322,1.2961634384619285,1
0.6588697281069338,1.4896289042611166,-0.27283741144516493,0.08346953194326562,0.4359955784999634,0.732250918765535,0.9748655342738016,-0.7899750169810096,2
-1.6047211045138068,-1.4353271187573966,0.15854070258667174,0.860220813162969,1.1123595043707712,1.4622737771460887,1.1918388403677147,0.28515444438908216,0
0.06356764240363548,0.5244966838669053,-1.2133609726298884,-1.0645089599183446,-0.7751475624798644,-0.5556658336383324,-0.3888025846578076,-0.78985556694026,2
0.6279741376458363,0.1585057130898019,-0.33171324624756426,0.12688998448223995,0.6644864229285025,0.9617107174508562,1.2642142004638721,1.9296813110181075,1
-0.4632604936894437,0.18754334127182506,0.09671640653538834,0.48328890456547824,1.109574672890313,1.338804664041427,1.7280479717501198,-0.6742961536775428,0
-0.3951453150529674,-0.38067526982405825,0.6129906370698152,0.9962947821963738,1.4443308083178408,1.432894780719112,1.4789751098884392,0.3837470625265443,0
-1.5709860102025581,-1.7552260629445986,0.4176050488801195,0.9623118523285458,0.7266684241091769,0.4799110965419628,0.5097077199680459,-0.030893382633073518,0
-1.8003937286388738,-1.7430480027180693,-0.8774187234563843,-0.5989408586661694,-0.1463789382750693,0.19982981436731304,0.29702906623227404,2.6834667189243353,1
0.08754853905650699,1.5043828317933385,0.5715654235956605,0.8702224289251658,0.7458282801555783,0.5536741545344472,0.4228471029063548,-0.06436829905074057,0
1.7314561787583194,-0.8918754894783955,-0.5648240181088946,-0.5187366314333665,-0.04359333999634227,0.301169441485175,0.49398329453553724,-0.7910381472537535,2
0.7829514327011415,1.1684176195563292,-0.25791277200133705,0.3284134675494838,0.7201722794951865,1.0175802779098202,1.0885691431497513,0.49490315923023964,1
-1.767973136344389,-0.8758734654890036,0.5984217697223828,-0.0046516191935048875,-0.39826883096494353,-0.4575216770046878,-0.4993318852690438,-0.29178986798529666,0
1.4863309335538955,-0.8276673536769629,1.6778609930962838,1.4369250636667876,1.1701945829117362,0.8227191231684037,0.5676487478301889,0.20313312590672455,0
-1.6628028228248626,-1.5590087924915852,-0.2707917218908857,0.3362077625206119,-0.0926968676092185,-0.199808688219572,-0.297222942475311,-0.24578300474014012,0
-0.5108000471185348,0.9393650853502179,-0.044031481950232376,0.21373088956018865,0.6080626129521005,0.9395471161208079,0.8538796887905674,-0.7899838179005764,2
-0.6422214107629199,0.6017535350124511,0.5948818373632383,0.6280400968864399,0.8688187196010342,1.0489663936978801,0.9236295960617222,-0.7894504641030181,2
-0.559258689177644,1.5758870304542125,-1.382908612318796,-1.6526716579064675,-1.6999216883202812,-1.689222029626572,-1.648572934682712,-0.7431238523590469,0
-1.5954426863635587,-1.5487648140823551,1.8700001609063637,1.195954305484492,0.7299272694586483,0.41353401036264803,0.2283316034125217,0.10334353554763903,0
0.29963603341087314,1.3241335744491345,0.4552724195860872,0.614452811128085,0.26849092753708886,0.06240183998372361,0.029985432447727056,-0.13685510520951125,0
1.8855003494164404,-0.7487536049928386,0.7085732579179135,0.37917203542943195,-0.04296850353264249,-0.10129494870074383,-0.13409971081147565,-0.22753874070289493,0
0.6769147371923899,0.6908306140457279,-0.8887322761217896,-0.34578568971717694,0.1592145711656101,0.42766344835781694,0.6933988848622423,1.439586237611333,1
-0.256914956759022,-0.46234779079398863,0.0077422523778540985,0.24153332121302523,0.6780496834077931,0.965036963417525,0.900968090535562,0.40312797719825044,1
0.7258481579734553,0.7571310863658346,-0.03491482198007381,0.47848675555557635,0.8635668613932067,1.2401487772590654,1.3371270993927344,0.6364810774740909,1
1.8652966379613016,-0.7506592590607694,0.013674752085263794,-0.2228035855534646,-0.5774514599735303,-0.648021753700917,-0.6782304670969074,-0.40450185035423114,0
-0.019860611788309057,1.039875504443796,0.13449940317268527,0.4400695634763562,1.058736685438545,1.2230911056351188,1.0711981513981135,2.3772441816947922,1
-0.5073871660724985,1.2179372875773125,-0.0920696092661559,0.33765968908540445,0.7571453612782915,0.8438194629672238,0.9248687645286952,1.9769144847113713,1
-0.2417014144949921,-0.9664332873923577,-1.6182563012362177,-1.8361294465881428,-1.9222288063666797,-1.969536433313415,-1.9593495962354708,-0.7267907955543302,0
-0.4632858968964752,-0.5995019554478443,1.5864320114736141,0.7296798615791756,0.45315703516677214,0.3203934374053634,0.2871496683174989,-0.1766721510447155,0
